reference_id	former_id	id_bp	VFID	gene_host	gene_name	gene_description	gene_symbol	gene_accession_id	vfdb_number	protein_host	protein_name	protein_description	protein_symbol	protein_accession_id	protein_header	VF_Name	VF_FullName	Bacteria	VFCID	VFcategory	Characteristics	Structure	Function	Mechanism	Reference	id_bp.1	id_maximal_coverage_depth	id_coverage_breadth	id_coverage_breadth_to_id_bp	id_mapped_bp	id_total_relative_abundance	id_mapped_relative_abundance	sample_total_reads	sample_mapped_reads	sample_total_bp	sample_mapped_bp	sample_average_total_reads_bp	sample_average_mapped_reads_bp	sample_mapped_reads_to_total_reads	id_mapped_reads	id_unmapped_reads	id_mapped_reads_per_million_sample_total_reads	id_mapped_reads_per_million_sample_mapped_reads	id_mapped_reads_per_kbp_per_million_sample_total_reads	id_mapped_reads_per_kbp_per_million_sample_mapped_reads
ID08604	VFG000495(gb|NP_460359) (ssaC) type III secretion system secretin SsaC [TTSS (SPI-2 encode) (VF0321) - Effector delivery system (VFC0086)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	1494	VFG014452	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	TTSS (SPI-2 encode) (VF0321) - Effector delivery system (VFC0086)	type III secretion system secretin SsaC	ssaC	gb|NP_460359	14452.0	Pseudomonas syringae pv. phaseolicola 1448A	Flagella (VF0273) - Motility (VFC0204)	flagellum-specific ATP synthase FliI	fliI	gb|WP_004664459	VFG014452(gb|WP_004664459) (fliI) flagellum-specific ATP synthase FliI [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas syringae pv. phaseolicola 1448A]											1494	17	556	0.37215529	4738	6729.351988805716	136785.2266516603	1883712	92507	471271540	23184902	0.0039970841438886	0.0001962923540852	0.0491088871334896	18	2	9.555600856181837	194.57986963148736	6.395984508823184	130.24087659403438
ID02665	VFG021052(gb|WP_000131297) (mgtB) Mg2+ transport protein [MgtBC (VF0106) - Nutritional/Metabolic factor (VFC0272)] [Salmonella enterica subsp. enterica serovar Paratyphi C strain RKS4594]	2727	VFG004912	Salmonella enterica subsp. enterica serovar Paratyphi C strain RKS4594	MgtBC (VF0106) - Nutritional/Metabolic factor (VFC0272)	Mg2+ transport protein	mgtB	gb|WP_000131297	4912.0	Staphylococcus aureus subsp. aureus MW2	SSLs (VF0990) - Exotoxin (VFC0235)	superantigen-like protein SSL8	set23	gb|WP_000673035	VFG004912(gb|WP_000673035) (set23) superantigen-like protein SSL8 [SSLs (VF0990) - Exotoxin (VFC0235)] [Staphylococcus aureus subsp. aureus MW2]											2727	13	1542	0.56545616	8592	6685.561940589815	135895.1213814555	1883712	92507	471271540	23184902	0.0039970841438886	0.0001962923540852	0.0491088871334896	37	3	19.642068426596	399.96973202027954	7.202812037622294	146.67023543097892
ID03098	VFG004373(gb|WP_001539027) (stiC) fimbrial outer membrane usher protein [Sti (VF0961) - Adherence (VFC0001)] [Salmonella enterica subsp. enterica serovar Choleraesuis str. SC-B67]	2544	VFG005745	Salmonella enterica subsp. enterica serovar Choleraesuis str. SC-B67	Sti (VF0961) - Adherence (VFC0001)	fimbrial outer membrane usher protein	stiC	gb|WP_001539027	5745.0	Streptococcus pyogenes M1 GAS	CAMP factor (VF0280) - Exotoxin (VFC0235)	cAMP factor	cfa/cfb	gb|WP_011285556	VFG005745(gb|WP_011285556) (cfa/cfb) cAMP factor [CAMP factor (VF0280) - Exotoxin (VFC0235)] [Streptococcus pyogenes M1 GAS]											2544	19	1499	0.58922884	7968	6646.0102209823945	135091.16716120314	1883712	92507	471271540	23184902	0.0039970841438886	0.0001962923540852	0.0491088871334896	33	0	17.5186015696667	356.7297609910601	6.88624275537213	140.22396265371862
ID09062	VFG003861(gb|WP_001539913) (sseC) type III secretion system hydrophilic translocator, pore protein SseC [TTSS (SPI-2 encode) (VF0321) - Effector delivery system (VFC0086)] [Salmonella enterica subsp. enterica serovar Choleraesuis str. SC-B67]	1455	VFG014986	Salmonella enterica subsp. enterica serovar Choleraesuis str. SC-B67	TTSS (SPI-2 encode) (VF0321) - Effector delivery system (VFC0086)	type III secretion system hydrophilic translocator, pore protein SseC	sseC	gb|WP_001539913	14986.0	Pseudomonas aeruginosa UCBPP-PA14	Alginate (VF0091) - Biofilm (VFC0271)	AlgW protein	algW	gb|WP_003094320	VFG014986(gb|WP_003094320) (algW) AlgW protein [Alginate (VF0091) - Biofilm (VFC0271)] [Pseudomonas aeruginosa UCBPP-PA14]											1455	11	763	0.5243983000000001	4525	6599.094941610163	134137.53639065765	1883712	92507	471271540	23184902	0.0039970841438886	0.0001962923540852	0.0491088871334896	18	2	9.555600856181837	194.57986963148736	6.567423268853496	133.73186916253425
ID03063	VFG021452(gb|WP_000075326) (stbC) fimbrial outer membrane usher protein [Stb (VF0954) - Adherence (VFC0001)] [Salmonella enterica subsp. enterica serovar Newport str. SL254]	2562	VFG005655	Salmonella enterica subsp. enterica serovar Newport str. SL254	Stb (VF0954) - Adherence (VFC0001)	fimbrial outer membrane usher protein	stbC	gb|WP_000075326	5655.0	Streptococcus pyogenes MGAS5005	Spes (VF0248) - Exotoxin (VFC0235)	streptococcal exotoxin A precursor - phage associated	speA	gb|WP_011285560	VFG005655(gb|WP_011285560) (speA) streptococcal exotoxin A precursor - phage associated [Spes (VF0248) - Exotoxin (VFC0235)] [Streptococcus pyogenes MGAS5005]											2562	22	971	0.3790010399999999	7897	6540.512786274353	132946.75703943908	1883712	92507	471271540	23184902	0.0039970841438886	0.0001962923540852	0.0491088871334896	30	0	15.926001426969728	324.2997827191456	6.216237871572884	126.58071144385072
ID23914	VFG021283(gb|WP_000742551) (bcfB) fimbrial chaparone [Bcf (VF0950) - Adherence (VFC0001)] [Salmonella enterica subsp. enterica serovar Agona str. SL483]	687	VFG044128	Salmonella enterica subsp. enterica serovar Agona str. SL483	Bcf (VF0950) - Adherence (VFC0001)	fimbrial chaparone	bcfB	gb|WP_000742551	44128.0	Legionella pneumophila subsp. pneumophila str. Philadelphia 1	Legiobactin (VF0291) - Nutritional/Metabolic factor (VFC0272)	LbtU outer membrane receptor for Legiobactin	lbtU	gb|WP_010947057	VFG044128(gb|WP_010947057) (lbtU) LbtU outer membrane receptor for Legiobactin  [Legiobactin (VF0291) - Nutritional/Metabolic factor (VFC0272)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]											687	10	406	0.5909752100000001	2117	6538.72251279744	132910.36676535098	1883712	92507	471271540	23184902	0.0039970841438886	0.0001962923540852	0.0491088871334896	10	1	5.308667142323243	108.09992757304852	7.727317528854793	157.35069515727588
ID17677	VFG003935(gb|WP_000944183) (ssaQ) type III secretion system C ring protein SsaQ [TTSS (SPI-2 encode) (VF0321) - Effector delivery system (VFC0086)] [Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150]	969	VFG034778	Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150	TTSS (SPI-2 encode) (VF0321) - Effector delivery system (VFC0086)	type III secretion system C ring protein SsaQ	ssaQ	gb|WP_000944183	34778.0	Escherichia coli O157:H7 str. EDL933	TTSS secreted effectors (VF1110) - Effector delivery system (VFC0086)	Type III secretion system effector EspM1, Rho guanine exchange factor	espM1	gb|WP_001144877	VFG034778(gb|WP_001144877) (espM1) Type III secretion system effector EspM1, Rho guanine exchange factor [TTSS secreted effectors (VF1110) - Effector delivery system (VFC0086)] [Escherichia coli O157:H7 str. EDL933]											969	10	494	0.50980388	2983	6532.181791730983	132777.4157746718	1883712	92507	471271540	23184902	0.0039970841438886	0.0001962923540852	0.0491088871334896	14	2	7.43213399925254	151.33989860226794	7.669900928021197	156.18152590533327
ID26756	VFG021675(gb|WP_000777532) (stiA) fimbrial protein [Sti (VF0961) - Adherence (VFC0001)] [Salmonella enterica subsp. enterica serovar Newport str. SL254]	540	VFG050077	Salmonella enterica subsp. enterica serovar Newport str. SL254	Sti (VF0961) - Adherence (VFC0001)	fimbrial protein	stiA	gb|WP_000777532	50077.0	Bacillus cereus biovar anthracis str. CI	PagR-XO2 (VF0665) - Regulation (VFC0301)	metalloregulator ArsR/SmtB family transcription factor	pagR-XO2	gb|WP_000152671	VFG050077(gb|WP_000152671) (pagR-XO2) metalloregulator ArsR/SmtB family transcription factor [PagR-XO2 (VF0665) - Regulation (VFC0301)] [Bacillus cereus biovar anthracis str. CI]											540	7	280	0.5185181999999999	1649	6479.711683212832	131710.87389990708	1883712	92507	471271540	23184902	0.0039970841438886	0.0001962923540852	0.0491088871334896	7	4	3.71606699962627	75.66994930113397	6.881605554863462	140.1295357428407
ID06024	VFG020635(gb|WP_000245782) (sipB/sspB) type III secretion system hydrophilic translocator, pore protein SipB [TTSS-1 secreted effectors (VF0949) - Effector delivery system (VFC0086)] [Salmonella enterica subsp. enterica serovar Schwarzengrund str. CVM19633]	1782	VFG010619	Salmonella enterica subsp. enterica serovar Schwarzengrund str. CVM19633	TTSS-1 secreted effectors (VF0949) - Effector delivery system (VFC0086)	type III secretion system hydrophilic translocator, pore protein SipB	sipB/sspB	gb|WP_000245782	10619.0	Legionella pneumophila str. Paris	Dot/Icm (VF0156) - Effector delivery system (VFC0086)	Dot/Icm type IV secretion system ATPase DotB	dotB	gb|WP_015961746	VFG010619(gb|WP_015961746) (dotB) Dot/Icm type IV secretion system ATPase DotB [Dot/Icm (VF0156) - Effector delivery system (VFC0086)] [Legionella pneumophila str. Paris]											1782	15	743	0.4169472599999999	5395	6424.103594636461	130580.54738225164	1883712	92507	471271540	23184902	0.0039970841438886	0.0001962923540852	0.0491088871334896	22	0	11.679067713111134	237.8198406607068	6.553910052250917	133.45670070746732
ID04787	VFG000557(gb|NP_461817) (invA) type III secretion system major export apparatus protein InvA [TTSS (SPI-1 encode) (VF0116) - Effector delivery system (VFC0086)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	2058	VFG008237	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	TTSS (SPI-1 encode) (VF0116) - Effector delivery system (VFC0086)	type III secretion system major export apparatus protein InvA	invA	gb|NP_461817	8237.0	Mycobacterium smegmatis str. MC2 155	Protein kinase G (VF0805) - Immune modulation (VFC0258)	serine/threonine-protein kinase PknG	pknG	gb|WP_011727190	VFG008237(gb|WP_011727190) (pknG) serine/threonine-protein kinase PknG [Protein kinase G (VF0805) - Immune modulation (VFC0258)] [Mycobacterium smegmatis str. MC2 155]											2058	20	1015	0.4931972	6211	6403.905952011099	130169.99683757283	1883712	92507	471271540	23184902	0.0039970841438886	0.0001962923540852	0.0491088871334896	26	1	13.80253457004043	281.05981168992616	6.706770928105166	136.56939343533827
ID22179	VFG004327(gb|WP_011264191) (stfD) fimbrial chaperone StfD [Stf (VF0958) - Adherence (VFC0001)] [Salmonella enterica subsp. enterica serovar Choleraesuis str. SC-B67]	753	VFG042111	Salmonella enterica subsp. enterica serovar Choleraesuis str. SC-B67	Stf (VF0958) - Adherence (VFC0001)	fimbrial chaperone StfD	stfD	gb|WP_011264191	42111.0	Mesorhizobium loti MAFF303099	T3SS (VF1274) - Effector delivery system (VFC0086)	EscU/YscU/HrcU family type III secretion system export apparatus switch protein	MAFF_RS25885	gb|WP_010913977	VFG042111(gb|WP_010913977) (MAFF_RS25885) EscU/YscU/HrcU family type III secretion system export apparatus switch protein [T3SS (VF1274) - Effector delivery system (VFC0086)] [Mesorhizobium loti MAFF303099]											753	9	423	0.5617530900000001	2269	6393.936312138432	129967.34739199672	1883712	92507	471271540	23184902	0.0039970841438886	0.0001962923540852	0.0491088871334896	9	0	4.777800428090918	97.28993481574368	6.345020488832561	129.20310068491855
ID16651	VFG003903(gb|WP_001682022) (ssaL) type III secretion system gatekeeper SsaL [TTSS (SPI-2 encode) (VF0321) - Effector delivery system (VFC0086)] [Salmonella enterica subsp. enterica serovar Typhi str. CT18]	1017	VFG031450	Salmonella enterica subsp. enterica serovar Typhi str. CT18	TTSS (SPI-2 encode) (VF0321) - Effector delivery system (VFC0086)	type III secretion system gatekeeper SsaL	ssaL	gb|WP_001682022	31450.0	Mycobacterium tuberculosis str. Haarlem/NITR202	Pore-forming protein (VF0850) - Stress survival (VFC0282)	outer membrane protein A ompA	ompA	gb|YP_007957052	VFG031450(gb|YP_007957052) (ompA) outer membrane protein A ompA [Pore-forming protein (VF0850) - Stress survival (VFC0282)] [Mycobacterium tuberculosis str. Haarlem/NITR202]											1017	11	570	0.5604719	3063	6390.794169385868	129903.47813544772	1883712	92507	471271540	23184902	0.0039970841438886	0.0001962923540852	0.0491088871334896	13	0	6.901267285020215	140.52990584496308	6.785906868259799	138.18083170596174
ID06043	VFG020629(gb|WP_000245782) (sipB/sspB) type III secretion system hydrophilic translocator, pore protein SipB [TTSS-1 secreted effectors (VF0949) - Effector delivery system (VFC0086)] [Salmonella enterica subsp. enterica serovar Agona str. SL483]	1782	VFG010648	Salmonella enterica subsp. enterica serovar Agona str. SL483	TTSS-1 secreted effectors (VF0949) - Effector delivery system (VFC0086)	type III secretion system hydrophilic translocator, pore protein SipB	sipB/sspB	gb|WP_000245782	10648.0	Legionella pneumophila str. Lens	Dot/Icm T4SS secreted effectors (VF0798) - Effector delivery system (VFC0086)	Dot/Icm type IV secretion system effector LepA, interaptin	lepA	gb|WP_011216635	VFG010648(gb|WP_011216635) (lepA) Dot/Icm type IV secretion system effector LepA, interaptin [Dot/Icm T4SS secreted effectors (VF0798) - Effector delivery system (VFC0086)] [Legionella pneumophila str. Lens]											1782	12	734	0.41189674	5363	6385.999551072353	129806.01957572112	1883712	92507	471271540	23184902	0.0039970841438886	0.0001962923540852	0.0491088871334896	21	0	11.14820099887881	227.0098479034019	6.256005049875875	127.39048703894608
ID21107	VFG020489(gb|WP_000498965) (spaR) type III secretion system minor export apparatus protein SpaR [TTSS (SPI-1 encode) (VF0116) - Effector delivery system (VFC0086)] [Salmonella enterica subsp. enterica serovar Heidelberg str. SL476]	792	VFG040982	Salmonella enterica subsp. enterica serovar Heidelberg str. SL476	TTSS (SPI-1 encode) (VF0116) - Effector delivery system (VFC0086)	type III secretion system minor export apparatus protein SpaR	spaR	gb|WP_000498965	40982.0	Ralstonia solanacearum GMI1000	Gsp (VF1296) - Effector delivery system (VFC0086)	A24 family peptidase	RS_RS14140	gb|WP_016726067	VFG040982(gb|WP_016726067) (RS_RS14140) A24 family peptidase [Gsp (VF1296) - Effector delivery system (VFC0086)] [Ralstonia solanacearum GMI1000]											792	9	477	0.6022728999999999	2381	6379.152730744427	129666.84661048518	1883712	92507	471271540	23184902	0.0039970841438886	0.0001962923540852	0.0491088871334896	10	1	5.308667142323243	108.09992757304852	6.702862553438438	136.48980754172794
ID22341	VFG021488(gb|WP_000798504) (stdC) fimbrial biogenesis chaperone StdC [Std (VF0956) - Adherence (VFC0001)] [Salmonella enterica subsp. enterica serovar Newport str. SL254]	744	VFG042301	Salmonella enterica subsp. enterica serovar Newport str. SL254	Std (VF0956) - Adherence (VFC0001)	fimbrial biogenesis chaperone StdC	stdC	gb|WP_000798504	42301.0	Bordetella pertussis Tohama I	Vag8 (VF0690) - Immune modulation (VFC0258)	autotransporter Vag8	vag8	gb|WP_010930866	VFG042301(gb|WP_010930866) (vag8) autotransporter Vag8 [Vag8 (VF0690) - Immune modulation (VFC0258)] [Bordetella pertussis Tohama I]											744	7	550	0.7392465000000001	2236	6377.16494419761	129626.44155606184	1883712	92507	471271540	23184902	0.0039970841438886	0.0001962923540852	0.0491088871334896	10	4	5.308667142323243	108.09992757304852	7.135305298821563	145.29560157667814
ID24236	VFG018458(gb|WP_000011212) (ssaK) type III secretion system stator SsaK [TTSS (SPI-2 encode) (VF0321) - Effector delivery system (VFC0086)] [Salmonella enterica subsp. enterica serovar Paratyphi B str. SPB7]	675	VFG045301	Salmonella enterica subsp. enterica serovar Paratyphi B str. SPB7	TTSS (SPI-2 encode) (VF0321) - Effector delivery system (VFC0086)	type III secretion system stator SsaK	ssaK	gb|WP_000011212	45301.0	Legionella pneumophila subsp. pneumophila str. Philadelphia 1	LPS (VF0171) - Immune modulation (VFC0258)	UDP-N-acetylglucosamine 2-epimerase	neuC	gb|WP_010946490	VFG045301(gb|WP_010946490) (neuC) UDP-N-acetylglucosamine 2-epimerase [LPS (VF0171) - Immune modulation (VFC0258)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]											675	8	345	0.51111123	2020	6350.038859958725	129075.058958308	1883712	92507	471271540	23184902	0.0039970841438886	0.0001962923540852	0.0491088871334896	8	0	4.246933713858594	86.47994205843882	6.29175365016088	128.11843267916862
ID14571	VFG020565(gb|WP_000612167) (invE) type III secretion system gatekeeper invE [TTSS (SPI-1 encode) (VF0116) - Effector delivery system (VFC0086)] [Salmonella enterica subsp. enterica serovar Paratyphi C strain RKS4594]	1119	VFG025535	Salmonella enterica subsp. enterica serovar Paratyphi C strain RKS4594	TTSS (SPI-1 encode) (VF0116) - Effector delivery system (VFC0086)	type III secretion system gatekeeper invE	invE	gb|WP_000612167	25535.0	Burkholderia pseudomallei 668	Flagella (VF0430) - Motility (VFC0204)	flagellar M-ring protein FliF	fliF	gb|WP_004537759	VFG025535(gb|WP_004537759) (fliF) flagellar M-ring protein FliF [Flagella (VF0430) - Motility (VFC0204)] [Burkholderia pseudomallei 668]											1119	9	649	0.5799817	3347	6346.794142308041	129009.10469703472	1883712	92507	471271540	23184902	0.0039970841438886	0.0001962923540852	0.0491088871334896	14	4	7.43213399925254	151.33989860226794	6.6417640743990525	135.2456645239213
ID04012	VFG004428 (sspH2) type III secretion system effector SspH2, E3 ubiquitin ligase [TTSS-2 secreted effectors (VF0947) - Effector delivery system (VFC0086)] [Salmonella enterica subsp. enterica serovar Choleraesuis str. SC-B67]	2247	VFG007036	Salmonella enterica subsp. enterica serovar Choleraesuis str. SC-B67	TTSS-2 secreted effectors (VF0947) - Effector delivery system (VFC0086)	type III secretion system effector SspH2, E3 ubiquitin ligase	sspH2		7036.0	Vibrio vulnificus CMCP6	TLH (VF0610) - Exotoxin (VFC0235)	thermolabile hemolysin TLH	tlh	gb|WP_011082340	VFG007036(gb|WP_011082340) (tlh) thermolabile hemolysin TLH [TLH (VF0610) - Exotoxin (VFC0235)] [Vibrio vulnificus CMCP6]											2247	14	1367	0.6083669	6649	6278.87803240608	127628.5972571367	1883712	92507	471271540	23184902	0.0039970841438886	0.0001962923540852	0.0491088871334896	30	0	15.926001426969728	324.2997827191456	7.087673087213942	144.3256709920541
ID09868	VFG043052(gb|NP_460913) (fliD) flagellar filament-capping protein FliD [Peritrichous flagella (VF0967) - Motility (VFC0204)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	1404	VFG015958	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	Peritrichous flagella (VF0967) - Motility (VFC0204)	flagellar filament-capping protein FliD	fliD	gb|NP_460913	15958.0	Pseudomonas entomophila L48	Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)	3-oxo-C12-homoserine lactone acylase PvdQ	pvdQ	gb|WP_011533315	VFG015958(gb|WP_011533315) (pvdQ) 3-oxo-C12-homoserine lactone acylase PvdQ [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas entomophila L48]											1404	16	309	0.220085041	4145	6264.497114082472	127336.2812695608	1883712	92507	471271540	23184902	0.0039970841438886	0.0001962923540852	0.0491088871334896	16	11	8.493867427717188	172.95988411687765	6.049763125154692	123.19080065304676
ID09045	VFG018474(gb|WP_001079749) (sseC) type III secretion system hydrophilic translocator, pore protein SseC [TTSS (SPI-2 encode) (VF0321) - Effector delivery system (VFC0086)] [Salmonella enterica subsp. enterica serovar Paratyphi B str. SPB7]	1455	VFG014967	Salmonella enterica subsp. enterica serovar Paratyphi B str. SPB7	TTSS (SPI-2 encode) (VF0321) - Effector delivery system (VFC0086)	type III secretion system hydrophilic translocator, pore protein SseC	sseC	gb|WP_001079749	14967.0	Pseudomonas syringae pv. syringae B728a	Alginate (VF0091) - Biofilm (VFC0271)	alginate biosynthesis regulatory protein AlgR	algR	gb|WP_003401565	VFG014967(gb|WP_003401565) (algR) alginate biosynthesis regulatory protein AlgR [Alginate (VF0091) - Biofilm (VFC0271)] [Pseudomonas syringae pv. syringae B728a]											1455	15	431	0.29621981	4294	6262.212967795368	127289.85221248266	1883712	92507	471271540	23184902	0.0039970841438886	0.0001962923540852	0.0491088871334896	17	2	9.024734141949512	183.7698768741825	6.2025664205838575	126.3023208757268
ID29128	VFG020774(gb|WP_000249606) (sseE) type III secretion system effector SseE [TTSS (SPI-2 encode) (VF0321) - Effector delivery system (VFC0086)] [Salmonella enterica subsp. enterica serovar Heidelberg str. SL476]	417	VFG020774	Salmonella enterica subsp. enterica serovar Heidelberg str. SL476	TTSS (SPI-2 encode) (VF0321) - Effector delivery system (VFC0086)	type III secretion system effector SseE	sseE	gb|WP_000249606	20774.0																	417	6	254	0.60911274	1229	6253.809016846237	127119.02798791265	1883712	92507	471271540	23184902	0.0039970841438886	0.0001962923540852	0.0491088871334896	6	3	3.1852002853939454	64.85995654382911	7.638369988954306	155.53946413388277
ID19266	VFG000531(gb|NP_461788) (hilC) AraC family transcriptional regulator [TTSS (SPI-1 encode) (VF0116) - Effector delivery system (VFC0086)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	888	VFG038128	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	TTSS (SPI-1 encode) (VF0116) - Effector delivery system (VFC0086)	AraC family transcriptional regulator	hilC	gb|NP_461788	38128.0	Acinetobacter baumannii TCDC-AB0715	Capsule (VF0465) - Immune modulation (VFC0258)	UDP-glucose 6-dehydrogenase	ABTW07_0097	gb|YP_005796986	VFG038128(gb|YP_005796986) (ABTW07_0097) UDP-glucose 6-dehydrogenase [Capsule (VF0465) - Immune modulation (VFC0258)] [Acinetobacter baumannii TCDC-AB0715]											888	9	557	0.6272523499999999	2601	6215.215232504925	126334.54538880751	1883712	92507	471271540	23184902	0.0039970841438886	0.0001962923540852	0.0491088871334896	10	1	5.308667142323243	108.09992757304852	5.978228763877525	121.73415267235194
ID03058	VFG021453(gb|WP_000075321) (stbC) fimbrial outer membrane usher protein [Stb (VF0954) - Adherence (VFC0001)] [Salmonella enterica subsp. enterica serovar Schwarzengrund str. CVM19633]	2562	VFG005646	Salmonella enterica subsp. enterica serovar Schwarzengrund str. CVM19633	Stb (VF0954) - Adherence (VFC0001)	fimbrial outer membrane usher protein	stbC	gb|WP_000075321	5646.0	Streptococcus pyogenes MGAS8232	Hyaluronidase (phage-encoded) (VF1107) - Exoenzyme (VFC0251)	hyaluronidase, phage-encoded	hylP	gb|WP_011017970	VFG005646(gb|WP_011017970) (hylP) hyaluronidase, phage-encoded [Hyaluronidase (phage-encoded) (VF1107) - Exoenzyme (VFC0251)] [Streptococcus pyogenes MGAS8232]											2562	17	1493	0.5827483600000001	7464	6181.890266778748	125657.16025609388	1883712	92507	471271540	23184902	0.0039970841438886	0.0001962923540852	0.0491088871334896	31	1	16.45686814120205	335.1097754764504	6.423445800625313	130.8000684919791
ID27295	VFG021578(gb|WP_001250314) (stfE) fimbrial protein [Stf (VF0958) - Adherence (VFC0001)] [Salmonella enterica subsp. enterica serovar Paratyphi C strain RKS4594]	513	VFG021578	Salmonella enterica subsp. enterica serovar Paratyphi C strain RKS4594	Stf (VF0958) - Adherence (VFC0001)	fimbrial protein	stfE	gb|WP_001250314	21578.0	Salmonella enterica subsp. enterica serovar Paratyphi C strain RKS4594	Stf (VF0958) - Adherence (VFC0001)	fimbrial protein	stfE	gb|WP_001250314	VFG021578(gb|WP_001250314) (stfE) fimbrial protein [Stf (VF0958) - Adherence (VFC0001)] [Salmonella enterica subsp. enterica serovar Paratyphi C strain RKS4594]											513	6	320	0.6237816	1491	6167.214656200143	125358.85416026396	1883712	92507	471271540	23184902	0.0039970841438886	0.0001962923540852	0.0491088871334896	6	0	3.1852002853939454	64.85995654382911	6.208967417921921	126.43266382812692
ID17703	VFG003936(gb|WP_001539920) (ssaQ) type III secretion system C ring protein SsaQ [TTSS (SPI-2 encode) (VF0321) - Effector delivery system (VFC0086)] [Salmonella enterica subsp. enterica serovar Choleraesuis str. SC-B67]	969	VFG034834	Salmonella enterica subsp. enterica serovar Choleraesuis str. SC-B67	TTSS (SPI-2 encode) (VF0321) - Effector delivery system (VFC0086)	type III secretion system C ring protein SsaQ	ssaQ	gb|WP_001539920	34834.0	Escherichia coli O157:H7 str. EC4115	TTSS secreted effectors (VF1110) - Effector delivery system (VFC0086)	Type III secretion system effector espR4	espR4	gb|WP_000484237	VFG034834(gb|WP_000484237) (espR4) Type III secretion system effector espR4 [TTSS secreted effectors (VF1110) - Effector delivery system (VFC0086)] [Escherichia coli O157:H7 str. EC4115]											969	12	341	0.351909	2798	6127.06827129175	124542.81238267908	1883712	92507	471271540	23184902	0.0039970841438886	0.0001962923540852	0.0491088871334896	12	5	6.370400570787891	129.71991308765823	6.57420079544674	133.8698793474285
ID28602	VFG003738(gb|WP_000555884) (invI) type III secretion system stalk protein InvI [TTSS (SPI-1 encode) (VF0116) - Effector delivery system (VFC0086)] [Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150]	444	VFG003738	Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150	TTSS (SPI-1 encode) (VF0116) - Effector delivery system (VFC0086)	type III secretion system stalk protein InvI	invI	gb|WP_000555884	3738.0																	444	5	299	0.6734232	1272	6079.010977121311	123565.96826956028	1883712	92507	471271540	23184902	0.0039970841438886	0.0001962923540852	0.0491088871334896	5	2	2.6543335711616214	54.049963786524266	5.978228763877525	121.73415267235194
ID14630	VFG003758(gb|WP_000612166) (invE) type III secretion system gatekeeper invE [TTSS (SPI-1 encode) (VF0116) - Effector delivery system (VFC0086)] [Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150]	1119	VFG025688	Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150	TTSS (SPI-1 encode) (VF0116) - Effector delivery system (VFC0086)	type III secretion system gatekeeper invE	invE	gb|WP_000612166	25688.0	Burkholderia mallei SAVP1	Flagella (VF0430) - Motility (VFC0204)	flagellar L-ring protein precursor FlgH	flgH	gb|WP_004203461	VFG025688(gb|WP_004203461) (flgH) flagellar L-ring protein precursor FlgH [Flagella (VF0430) - Motility (VFC0204)] [Burkholderia mallei SAVP1]											1119	9	723	0.6461129000000001	3187	6043.391972373985	122841.9529935613	1883712	92507	471271540	23184902	0.0039970841438886	0.0001962923540852	0.0491088871334896	13	2	6.901267285020215	140.52990584496308	6.16735235479912	125.58525991506978
ID02742	VFG036008 (ehaB) autotransporter outer membrane beta-barrel domain-containing protein [EhaB, AIDA-I type (VF1128) - Adherence (VFC0001)] [Escherichia coli O78:H18 str. WS3294A]	2682	VFG005053	Escherichia coli O78:H18 str. WS3294A	EhaB, AIDA-I type (VF1128) - Adherence (VFC0001)	autotransporter outer membrane beta-barrel domain-containing protein	ehaB		5053.0	Staphylococcus haemolyticus JCSC1435	Capsule (VF0003) - Immune modulation (VFC0258)	hypothetical protein	SH_RS01835	gb|WP_041615251	VFG005053(gb|WP_041615251) (SH_RS01835) hypothetical protein [Capsule (VF0003) - Immune modulation (VFC0258)] [Staphylococcus haemolyticus JCSC1435]											2682	19	900	0.33557048	7604	6016.059475437672	122286.37471580012	1883712	92507	471271540	23184902	0.0039970841438886	0.0001962923540852	0.0491088871334896	31	6	16.45686814120205	335.1097754764504	6.13604330395304	124.94771643417242
